isBad_30,CityId,cashTotalAmt,cashTotalCnt,education,idVerify,inCourt,maritalStatus,monthCardLargeAmt,netLength,noTransWeekPre,onlineTransAmt,onlineTransCnt,publicPayAmt,publicPayCnt,threeVerify,transTotalAmt,transTotalCnt,transCnt_mean,transCnt_non_null_months,transAmt_mean,transAmt_non_null_months,cashCnt_mean,cashCnt_non_null_months,cashAmt_mean,cashAmt_non_null_months,isDue,isCrime,isBlackList,Han,age,sex,card_age
0,二线城市,200.0,2.0,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,200.0,1.0,0.0,0.0,0.0,1.0,54.0,男,32.0
0,其它,,,初中,一致,0,已婚,200.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,200.0,2.0,0.5,4.0,50.0,4.0,,,,,0.0,0.0,0.0,1.0,37.0,男,-5.0
0,其它,,,Missing,一致,0,未说明,10000.0,24 个月以上,0.98,10000.0,1.0,0.0,0.0,一致,10000.0,1.0,1.0,1.0,10000.0,1.0,,,,,0.0,0.0,0.0,1.0,45.0,男,-1.0
0,其它,,,初中,一致,0,已婚,1000.0,24 个月以上,0.98,0.0,0.0,1000.0,1.0,一致,1000.0,1.0,1.0,1.0,1000.0,1.0,,,,,0.0,0.0,0.0,1.0,37.0,男,1.0
0,其它,4900.0,2.0,高中,一致,0,离婚,0.0,24 个月以上,0.96,0.0,1.0,0.0,1.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4900.0,1.0,0.0,0.0,0.0,0.0,51.0,男,27.0
0,其它,,,小学,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,44.0,男,6.0
0,其它,,,初中,一致,0,已婚,0.0,,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,30.0,男,4.0
0,其它,,,初中,一致,0,未婚,72300.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,72300.0,1.0,1.0,1.0,72300.0,1.0,,,,,0.0,0.0,0.0,1.0,31.0,男,0.0
0,二线城市,,,小学,一致,0,未婚,0.0,12-24个月,0.98,0.0,1.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,23.0,男,3.0
0,一线城市,3400.0,11.0,本科以上,一致,0,未婚,649600.0,24 个月以上,0.77,100.0,1.0,0.0,0.0,无记录,723760.0,12.0,1.8571428571428568,7.0,103392.85714285713,7.0,1.8333333333333333,6.0,566.6666666666666,6.0,0.0,0.0,0.0,1.0,28.0,女,34.0
1,其它,,,高中,一致,1,未婚,,12个月以内,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,0.0,33.0,男,-1.0
0,其它,,,小学,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,0.0,43.0,男,13.0
0,其它,,,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,52.0,男,-5.0
0,其它,,,初中,一致,0,已婚,590.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,760.0,4.0,1.3333333333333333,3.0,250.0,3.0,,,,,0.0,0.0,0.0,0.0,31.0,男,-8.0
0,其它,,,初中,一致,0,未婚,,24 个月以上,0.96,0.0,2.0,0.0,0.0,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,27.0,男,0.0
0,其它,,,小学,一致,0,未婚,0.0,24 个月以上,0.98,0.0,1.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,34.0,男,-7.0
0,其它,25000.0,16.0,高中,一致,0,已婚,20470.0,24 个月以上,0.63,400.0,2.0,1560.0,1.0,一致,32050.0,21.0,2.1,10.0,3203.0,10.0,2.6666666666666665,6.0,4166.666666666667,6.0,0.0,0.0,0.0,1.0,34.0,男,0.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,30.0,男,27.0
0,其它,,,初中,一致,0,未婚,0.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,36.0,男,10.0
0,二线城市,,,初中,一致,0,未说明,200.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,200.0,1.0,1.0,1.0,200.0,1.0,,,,,0.0,0.0,0.0,1.0,36.0,男,-10.0
0,其它,,,初中,一致,0,已婚,0.0,,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,45.0,男,0.0
0,新一线城市,26400.0,6.0,小学,一致,0,已婚,0.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,无记录,0.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,13200.0,2.0,0.0,0.0,0.0,1.0,44.0,男,-2.0
0,其它,,,小学,一致,0,未婚,1360.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,1360.0,2.0,2.0,1.0,1360.0,1.0,,,,,0.0,0.0,0.0,1.0,25.0,男,1.0
0,一线城市,19700.0,8.0,本科以上,一致,0,未婚,790.0,24 个月以上,0.85,0.0,0.0,0.0,0.0,一致,790.0,3.0,0.42857142857142855,7.0,112.85714285714286,7.0,1.1428571428571428,7.0,2814.285714285714,7.0,0.0,0.0,0.0,1.0,28.0,女,0.0
1,其它,,,Missing,,0,未说明,,12-24个月,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,0.0,43.0,男,-1.0
1,其它,,,Missing,,0,未说明,,12-24个月,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,0.0,43.0,男,-1.0
0,其它,80500.0,34.0,初中,一致,0,已婚,2540.0,24 个月以上,0.63,790.0,12.0,790.0,12.0,一致,3300.0,15.0,1.25,12.0,270.8333333333333,12.0,4.857142857142857,7.0,11500.0,7.0,0.0,0.0,0.0,1.0,31.0,男,43.0
0,其它,,,小学,一致,0,已婚,7310.0,24 个月以上,0.96,11810.0,2.0,0.0,0.0,一致,11810.0,2.0,1.0,2.0,5905.0,2.0,,,,,0.0,0.0,0.0,1.0,36.0,男,-4.0
1,其它,,,初中,一致,0,已婚,0.0,12-24个月,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,33.0,男,1.0
1,二线城市,,,初中,一致,0,未婚,0.0,,0.98,0.0,0.0,0.0,0.0,无记录,0.0,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,27.0,男,-3.0
0,其它,7600.0,3.0,初中,一致,1,已婚,130.0,,0.9,0.0,0.0,0.0,0.0,一致,130.0,1.0,0.3333333333333333,3.0,43.33333333333334,3.0,1.0,3.0,2533.333333333333,3.0,0.0,0.0,0.0,1.0,33.0,男,11.0
0,其它,,,高中,一致,0,未婚,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,27.0,男,-2.0
0,其它,,,初中,一致,0,已婚,1400.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,一致,1460.0,4.0,2.0,2.0,725.0,2.0,,,,,0.0,0.0,0.0,1.0,41.0,男,-7.0
0,其它,10000.0,11.0,初中,一致,0,已婚,36910.0,24 个月以上,0.9,0.0,0.0,0.0,0.0,一致,36910.0,3.0,1.0,3.0,12303.333333333336,3.0,5.5,2.0,5000.0,2.0,0.0,0.0,0.0,1.0,34.0,男,1.0
0,其它,16700.0,6.0,Missing,一致,0,未说明,750.0,24 个月以上,0.87,3000.0,4.0,0.0,0.0,一致,3000.0,4.0,0.6666666666666666,6.0,500.0,6.0,2.0,3.0,5566.666666666668,3.0,0.0,1.0,0.0,1.0,33.0,男,12.0
0,其它,,,小学,一致,0,已婚,20000.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,不一致,30000.0,2.0,1.0,2.0,15000.0,2.0,,,,,0.0,0.0,0.0,0.0,25.0,男,-11.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,29.0,男,17.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,38.0,男,5.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,0.0,38.0,男,29.0
0,其它,,,Missing,一致,0,未说明,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,42.0,男,-1.0
0,其它,,,Missing,,0,未说明,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,0.0,46.0,男,2.0
1,其它,,,高中,一致,0,已婚,20000.0,24 个月以上,0.94,1500.0,1.0,0.0,0.0,一致,21900.0,3.0,1.0,3.0,7300.0,3.0,,,,,0.0,0.0,0.0,1.0,47.0,男,-2.0
1,其它,,,高中,一致,0,已婚,20000.0,24 个月以上,0.94,1500.0,1.0,0.0,0.0,一致,21900.0,3.0,1.0,3.0,7300.0,3.0,,,,,0.0,0.0,0.0,1.0,47.0,男,-2.0
0,其它,,,高中,一致,0,已婚,30.0,24 个月以上,0.92,50.0,3.0,0.0,0.0,不一致,50.0,3.0,1.0,3.0,13.333333333333336,3.0,,,,,0.0,0.0,0.0,1.0,52.0,男,-7.0
0,其它,,,初中,一致,0,已婚,0.0,12-24个月,0.98,-69200.0,1.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,32.0,男,-13.0
0,其它,,,高中,一致,0,未说明,0.0,12-24个月,0.98,0.0,0.0,0.0,0.0,无记录,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,25.0,男,-11.0
0,一线城市,5900.0,9.0,本科以上,一致,0,已婚,220.0,24 个月以上,0.77,0.0,0.0,220.0,1.0,一致,220.0,1.0,0.14285714285714285,7.0,31.42857142857143,7.0,1.8,5.0,1180.0,5.0,0.0,0.0,0.0,1.0,30.0,男,30.0
0,其它,,,初中,一致,0,已婚,1030.0,12-24个月,0.98,0.0,0.0,0.0,0.0,不一致,1030.0,1.0,1.0,1.0,1030.0,1.0,,,,,0.0,0.0,0.0,1.0,42.0,男,16.0
0,其它,2000.0,1.0,小学,一致,0,已婚,200.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,200.0,1.0,0.5,2.0,100.0,2.0,1.0,1.0,2000.0,1.0,0.0,0.0,0.0,1.0,28.0,男,44.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,43.0,男,0.0
1,其它,,,初中,一致,0,离婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,32.0,男,43.0
0,其它,,,初中,一致,0,未婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,28.0,男,51.0
0,其它,,,初中,一致,0,未婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,不一致,0.0,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,28.0,男,0.0
0,其它,6800.0,5.0,初中,一致,0,已婚,41120.0,12-24个月,0.75,0.0,0.0,0.0,0.0,不一致,105110.0,9.0,1.2222222222222223,9.0,11677.777777777776,9.0,1.6666666666666667,3.0,2266.6666666666665,3.0,0.0,0.0,0.0,1.0,48.0,女,-2.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,29.0,女,37.0
0,其它,,,初中,一致,0,未婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,24.0,男,-10.0
0,其它,,,Missing,一致,0,已婚,11550.0,24 个月以上,0.85,0.0,0.0,0.0,0.0,一致,25470.0,6.0,1.2,5.0,5094.0,5.0,,,,,0.0,0.0,0.0,1.0,42.0,男,19.0
0,其它,,,高中,一致,0,已婚,20950.0,24 个月以上,0.98,20950.0,3.0,0.0,0.0,一致,20950.0,3.0,3.0,1.0,20950.0,1.0,,,,,0.0,0.0,0.0,1.0,25.0,女,-3.0
0,其它,1000.0,1.0,初中,一致,0,已婚,1340.0,24 个月以上,0.88,0.0,0.0,0.0,0.0,不一致,3640.0,9.0,2.25,4.0,907.5,4.0,1.0,1.0,1000.0,1.0,0.0,0.0,0.0,1.0,42.0,男,-3.0
0,其它,,,初中,一致,0,未说明,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,38.0,男,0.0
1,其它,100.0,1.0,小学,一致,1,已婚,40.0,12-24个月,0.94,40.0,2.0,0.0,0.0,不一致,40.0,2.0,1.0,2.0,20.0,2.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,1.0,28.0,男,2.0
1,其它,100.0,1.0,小学,一致,1,已婚,40.0,12-24个月,0.94,40.0,2.0,0.0,0.0,不一致,40.0,2.0,1.0,2.0,20.0,2.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,1.0,28.0,男,2.0
0,其它,,,小学,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,43.0,男,3.0
0,其它,17800.0,8.0,初中,一致,0,已婚,0.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,8.0,1.0,17800.0,1.0,0.0,0.0,0.0,1.0,38.0,女,50.0
0,其它,,,Missing,一致,0,未说明,2250.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,无记录,2300.0,6.0,3.0,2.0,1150.0,2.0,,,,,0.0,0.0,0.0,1.0,35.0,男,-1.0
0,一线城市,3000.0,2.0,高中,一致,0,已婚,680.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,680.0,1.0,1.0,1.0,680.0,1.0,2.0,1.0,3000.0,1.0,0.0,0.0,0.0,1.0,34.0,男,-7.0
0,其它,11000.0,5.0,初中,一致,0,已婚,0.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,2.0,0.0,2.0,2.5,2.0,5500.0,2.0,0.0,0.0,0.0,1.0,35.0,男,-1.0
0,其它,500.0,1.0,高中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500.0,1.0,0.0,0.0,0.0,1.0,31.0,男,17.0
0,二线城市,500.0,1.0,Missing,一致,0,已婚,1600.0,24 个月以上,0.9,0.0,0.0,0.0,0.0,一致,3190.0,4.0,0.8,5.0,638.0,5.0,1.0,1.0,500.0,1.0,0.0,0.0,0.0,1.0,30.0,男,61.0
0,其它,,,Missing,不一致,0,未说明,0.0,12-24个月,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,34.0,男,-2.0
0,其它,,,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,33.0,男,-13.0
0,其它,,,初中,一致,0,已婚,,12个月以内,,,,,,无记录,,,,,,,,,,,0.0,0.0,0.0,1.0,42.0,男,10.0
0,其它,4000.0,2.0,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4000.0,1.0,0.0,0.0,0.0,1.0,42.0,男,0.0
0,其它,16000.0,6.0,小学,一致,0,已婚,0.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,8000.0,2.0,0.0,0.0,0.0,1.0,32.0,男,-9.0
0,其它,,,初中,一致,1,未婚,0.0,12-24个月,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,1.0,1.0,37.0,男,0.0
1,其它,,,初中,一致,0,未婚,21000.0,24 个月以上,0.96,42000.0,6.0,0.0,0.0,一致,42000.0,6.0,3.0,2.0,21000.0,2.0,,,,,0.0,0.0,0.0,1.0,39.0,男,-3.0
0,其它,,,Missing,一致,0,未说明,,24 个月以上,0.98,0.0,2.0,0.0,0.0,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,41.0,男,1.0
0,其它,,,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,40.0,男,-11.0
0,二线城市,1000.0,1.0,初中,一致,0,已婚,0.0,24 个月以上,0.94,0.0,1.0,0.0,1.0,一致,0.0,1.0,0.3333333333333333,3.0,0.0,3.0,1.0,1.0,1000.0,1.0,0.0,0.0,0.0,1.0,36.0,男,0.0
0,二线城市,,,初中,一致,0,已婚,5970.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,9920.0,2.0,1.0,2.0,4960.0,2.0,,,,,0.0,0.0,0.0,0.0,25.0,男,21.0
0,其它,,,Missing,一致,0,未说明,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,31.0,男,38.0
0,其它,1500.0,1.0,小学,一致,0,未说明,0.0,,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1500.0,1.0,0.0,0.0,0.0,1.0,27.0,男,14.0
0,二线城市,,,初中,一致,0,已婚,25000.0,12-24个月,0.98,25000.0,1.0,0.0,0.0,一致,25000.0,1.0,1.0,1.0,25000.0,1.0,,,,,0.0,0.0,0.0,1.0,44.0,女,-1.0
0,其它,,,初中,一致,0,已婚,0.0,12-24个月,0.98,0.0,0.0,0.0,0.0,无记录,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,44.0,男,-10.0
0,其它,9700.0,2.0,Missing,一致,0,已婚,10610.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,10610.0,1.0,0.5,2.0,5305.0,2.0,2.0,1.0,9700.0,1.0,0.0,0.0,0.0,1.0,30.0,男,-7.0
0,其它,800.0,2.0,初中,一致,0,已婚,0.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,800.0,1.0,0.0,0.0,0.0,1.0,36.0,男,-8.0
0,二线城市,,,小学,一致,0,已婚,5000.0,24 个月以上,0.9,0.0,0.0,0.0,0.0,一致,6000.0,2.0,0.5,4.0,1500.0,4.0,,,,,0.0,0.0,0.0,1.0,41.0,男,63.0
0,其它,500.0,3.0,小学,一致,0,已婚,0.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,3.0,0.0,3.0,1.5,2.0,250.0,2.0,0.0,0.0,0.0,1.0,29.0,男,-3.0
0,其它,200.0,2.0,初中,一致,0,已婚,300.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,一致,300.0,1.0,0.3333333333333333,3.0,100.0,3.0,2.0,1.0,200.0,1.0,0.0,0.0,0.0,1.0,35.0,男,0.0
0,其它,,,初中,一致,0,未说明,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,41.0,男,8.0
0,其它,,,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,41.0,女,-3.0
1,其它,200.0,1.0,初中,一致,0,已婚,0.0,,0.92,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,200.0,1.0,0.0,0.0,1.0,1.0,34.0,男,-3.0
0,其它,,,Missing,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,34.0,男,46.0
1,其它,,,高中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,43.0,男,-8.0
0,其它,,,初中,一致,1,已婚,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,42.0,男,9.0
0,其它,20000.0,4.0,高中,一致,0,已婚,500.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,500.0,1.0,0.5,2.0,250.0,2.0,4.0,1.0,20000.0,1.0,0.0,0.0,0.0,1.0,28.0,男,1.0
0,其它,4000.0,2.0,Missing,一致,0,未说明,800.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,不一致,800.0,1.0,0.5,2.0,400.0,2.0,2.0,1.0,4000.0,1.0,0.0,0.0,0.0,0.0,37.0,男,3.0
1,其它,35600.0,13.0,高中,一致,0,未婚,0.0,24 个月以上,0.9,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,3.0,0.0,3.0,4.333333333333333,3.0,11866.666666666664,3.0,0.0,0.0,0.0,1.0,19.0,男,-3.0
1,其它,35600.0,13.0,高中,一致,0,未婚,0.0,24 个月以上,0.9,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,3.0,0.0,3.0,4.333333333333333,3.0,11866.666666666664,3.0,0.0,0.0,0.0,1.0,19.0,男,-3.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,40.0,男,3.0
0,其它,,,Missing,一致,0,未婚,1050.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,不一致,1050.0,1.0,1.0,1.0,1050.0,1.0,,,,,0.0,0.0,0.0,1.0,27.0,男,-10.0
0,其它,,,Missing,一致,0,未婚,4400.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,不一致,4620.0,2.0,1.0,2.0,2310.0,2.0,,,,,0.0,0.0,0.0,1.0,27.0,男,0.0
0,其它,1500.0,1.0,初中,一致,0,未说明,1130.0,24 个月以上,0.96,0.0,0.0,1130.0,1.0,不一致,1130.0,1.0,0.5,2.0,565.0,2.0,1.0,1.0,1500.0,1.0,0.0,0.0,0.0,1.0,34.0,男,-2.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,31.0,男,-12.0
0,新一线城市,18000.0,6.0,专科,一致,0,已婚,111670.0,,0.13,-1775210.0,90.0,-702610.0,30.0,一致,175440.0,9.0,0.75,12.0,14619.166666666664,12.0,1.2,5.0,3600.0,5.0,0.0,0.0,0.0,1.0,33.0,男,46.0
0,其它,,,技校,一致,0,已婚,100.0,24 个月以上,0.98,100.0,1.0,0.0,0.0,一致,100.0,1.0,1.0,1.0,100.0,1.0,,,,,0.0,0.0,0.0,1.0,40.0,男,0.0
1,其它,,,小学,一致,1,已婚,25000.0,12个月以内,0.98,25000.0,3.0,0.0,0.0,不一致,25000.0,3.0,3.0,1.0,25000.0,1.0,,,,,0.0,0.0,0.0,1.0,41.0,男,0.0
1,其它,,,小学,一致,1,已婚,25000.0,12个月以内,0.98,25000.0,3.0,0.0,0.0,不一致,25000.0,3.0,3.0,1.0,25000.0,1.0,,,,,0.0,0.0,0.0,1.0,41.0,男,0.0
0,其它,,,初中,一致,0,已婚,,12个月以内,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,26.0,女,3.0
0,一线城市,2400.0,9.0,初中,一致,0,未说明,12320.0,24 个月以上,0.67,80.0,1.0,0.0,0.0,不一致,15200.0,15.0,2.2857142857142856,7.0,2167.1428571428573,7.0,1.8,5.0,480.0,5.0,0.0,0.0,0.0,1.0,22.0,男,1.0
0,二线城市,,,小学,一致,0,已婚,10.0,24 个月以上,0.98,10.0,1.0,0.0,0.0,一致,10.0,1.0,1.0,1.0,10.0,1.0,,,,,0.0,0.0,0.0,1.0,39.0,女,0.0
0,其它,,,高中,一致,0,已婚,8000.0,24 个月以上,0.96,0.0,0.0,1120.0,2.0,一致,11880.0,9.0,5.5,2.0,5935.0,2.0,,,,,0.0,0.0,0.0,1.0,41.0,男,-1.0
0,二线城市,,,初中,一致,0,离婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,32.0,男,-5.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,37.0,男,39.0
1,其它,2500.0,1.0,小学,一致,0,已婚,300.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,一致,300.0,1.0,1.0,1.0,300.0,1.0,1.0,1.0,2500.0,1.0,0.0,0.0,0.0,1.0,43.0,男,28.0
1,其它,2500.0,1.0,小学,一致,0,已婚,300.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,一致,300.0,1.0,1.0,1.0,300.0,1.0,1.0,1.0,2500.0,1.0,0.0,0.0,0.0,1.0,43.0,男,28.0
0,二线城市,,,初中,一致,0,未婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,26.0,男,31.0
0,其它,,,初中,一致,0,未婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,0.0,42.0,男,1.0
0,其它,1200.0,4.0,高中,一致,0,离婚,4070.0,24 个月以上,0.48,-130.0,30.0,2920.0,6.0,一致,11340.0,27.0,2.25,12.0,942.5,12.0,1.3333333333333333,3.0,400.0,3.0,0.0,0.0,0.0,1.0,27.0,男,35.0
0,其它,,,初中,一致,0,已婚,,12-24个月,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,33.0,男,16.0
0,其它,4000.0,4.0,小学,一致,0,已婚,3700.0,,0.94,0.0,0.0,0.0,0.0,一致,3700.0,2.0,0.6666666666666666,3.0,1233.3333333333333,3.0,1.3333333333333333,3.0,1333.3333333333333,3.0,0.0,0.0,0.0,0.0,27.0,男,-1.0
0,其它,24400.0,6.0,初中,一致,0,已婚,830.0,24 个月以上,0.69,0.0,0.0,0.0,0.0,一致,1630.0,3.0,0.42857142857142855,7.0,231.42857142857144,7.0,3.0,2.0,12200.0,2.0,0.0,0.0,0.0,0.0,37.0,男,52.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,41.0,男,14.0
0,其它,,,初中,一致,1,离婚,100.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,100.0,1.0,1.0,1.0,100.0,1.0,,,,,0.0,0.0,0.0,1.0,43.0,男,-4.0
0,其它,18400.0,11.0,小学,一致,0,未说明,23090.0,24 个月以上,0.88,0.0,0.0,0.0,0.0,一致,24590.0,6.0,1.2,5.0,4918.0,5.0,5.5,2.0,9200.0,2.0,0.0,0.0,0.0,1.0,36.0,男,-1.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,41.0,男,58.0
0,其它,,,Missing,一致,0,未说明,3880.0,24 个月以上,0.94,0.0,1.0,0.0,1.0,一致,3880.0,6.0,3.0,2.0,1940.0,2.0,,,,,0.0,0.0,0.0,1.0,30.0,男,-2.0
